,def_tds,fPoints,fumbles_rcv,ints,kickret_tds,opponent,pts_allowed,puntret_tds,result,sacks,team_name,week,year
1071,0.0,22.0,0.0,2,1.0,ARI,10,1.0,True,3.0,SEA,3,2011
1072,0.0,6.0,1.0,1,0.0,GB,27,0.0,False,2.0,CHI,3,2011
1073,1.0,13.0,0.0,4,0.0,NE,31,0.0,True,0.0,BUF,3,2011
1074,1.0,9.0,1.0,0,0.0,IND,23,0.0,True,1.0,PIT,3,2011
1075,0.0,1.0,1.0,0,0.0,BAL,37,0.0,False,2.0,STL,3,2011
1076,0.0,16.0,1.0,1,1.0,MIA,16,0.0,True,5.0,CLE,3,2011
1077,0.0,11.0,0.0,2,1.0,NO,33,0.0,False,2.0,HOU,3,2011
1078,0.0,7.0,0.0,2,0.0,CHI,27,0.0,True,3.0,GB,3,2011
1079,0.0,6.0,1.0,1,0.0,DAL,16,0.0,False,1.0,WAS,3,2011
1080,0.0,3.0,0.0,0,0.0,CAR,10,0.0,False,0.0,JAC,3,2011
1081,0.0,19.0,0.0,2,1.0,SD,17,1.0,False,2.0,KC,3,2011
1082,0.0,8.0,0.0,0,0.0,NYG,29,1.0,False,3.0,PHI,3,2011
1083,0.0,13.0,2.0,1,0.0,ATL,13,0.0,True,4.0,TB,3,2011
1084,1.0,21.0,2.0,1,1.0,PIT,23,0.0,False,3.0,IND,3,2011
1085,0.0,27.0,3.0,1,1.0,SEA,10,1.0,False,4.0,ARI,3,2011
1086,0.0,10.0,1.0,2,0.0,CIN,13,0.0,True,1.0,SF,3,2011
1087,0.0,4.0,0.0,1,0.0,KC,17,0.0,True,1.0,SD,3,2011
1088,0.0,6.0,1.0,0,0.0,KC,17,0.0,False,3.0,MIN,4,2011
1089,0.0,3.0,0.0,0,0.0,SD,16,0.0,False,2.0,MIA,4,2011
1090,0.0,2.0,0.0,1,0.0,CHI,29,0.0,False,1.0,CAR,4,2011
1091,0.0,15.0,0.0,2,1.0,SEA,30,1.0,True,0.0,ATL,4,2011
1092,2.0,18.0,0.0,3,0.0,DAL,34,0.0,True,1.0,DET,4,2011
1093,0.0,1.0,0.0,0,0.0,BUF,20,0.0,True,1.0,CIN,4,2011
1094,1.0,23.0,3.0,1,1.0,BAL,17,0.0,False,2.0,NYJ,4,2011
1095,0.0,12.0,0.0,2,1.0,GB,23,0.0,False,2.0,DEN,4,2011
1096,3.0,45.0,5.0,1,1.0,NYJ,17,1.0,True,2.0,BAL,4,2011
1097,0.0,13.0,1.0,1,0.0,ARI,31,1.0,True,4.0,NYG,4,2011
1098,0.0,0.0,0.0,0,0.0,NE,31,0.0,False,1.0,OAK,4,2011
1099,1.0,11.0,0.0,1,0.0,CLE,31,0.0,True,4.0,TEN,4,2011
1100,0.0,5.0,0.0,1,0.0,JAC,23,0.0,True,3.0,NO,4,2011
1101,0.0,7.0,0.0,1,1.0,DET,34,0.0,False,0.0,DAL,4,2011
1102,0.0,3.0,0.0,2,0.0,OAK,31,0.0,True,0.0,NE,4,2011
1103,0.0,-1.0,0.0,0,0.0,ATL,30,0.0,False,0.0,SEA,4,2011
1104,1.0,13.0,0.0,1,1.0,CAR,29,0.0,True,0.0,CHI,4,2011
1105,1.0,12.0,0.0,2,0.0,CIN,20,0.0,False,2.0,BUF,4,2011
1106,0.0,7.0,1.0,2,0.0,WAS,17,0.0,False,0.0,STL,4,2011
1107,0.0,7.0,0.0,1,1.0,TEN,31,0.0,False,0.0,CLE,4,2011
1108,0.0,19.0,1.0,0,1.0,IND,17,1.0,True,4.0,TB,4,2011
1109,0.0,18.0,1.0,1,1.0,PIT,10,0.0,True,5.0,HOU,4,2011
1110,1.0,15.0,1.0,3,0.0,DEN,23,0.0,True,1.0,GB,4,2011
1111,0.0,11.0,2.0,0,0.0,STL,17,0.0,True,6.0,WAS,4,2011
1112,0.0,13.0,0.0,2,0.0,NO,23,1.0,False,3.0,JAC,4,2011
1113,0.0,5.0,0.0,1,0.0,MIN,17,0.0,True,2.0,KC,4,2011
1114,0.0,7.0,2.0,0,0.0,SF,24,0.0,False,3.0,PHI,4,2011
1115,0.0,15.0,0.0,0,1.0,HOU,10,1.0,False,0.0,PIT,4,2011
1116,0.0,11.0,1.0,0,1.0,TB,17,0.0,False,2.0,IND,4,2011
1117,0.0,24.0,3.0,0,2.0,NYG,31,1.0,False,1.0,ARI,4,2011
1118,0.0,8.0,2.0,1,0.0,PHI,24,0.0,True,2.0,SF,4,2011
1119,0.0,10.0,1.0,2,0.0,MIA,16,0.0,True,3.0,SD,4,2011
1120,0.0,15.0,1.0,3,0.0,ARI,10,0.0,True,4.0,MIN,5,2011
1121,0.0,3.0,0.0,1,0.0,NO,30,0.0,False,2.0,CAR,5,2011
1122,0.0,18.0,1.0,0,1.0,GB,25,1.0,False,4.0,ATL,5,2011
1123,0.0,15.0,1.0,2,1.0,HOU,25,0.0,True,3.0,OAK,5,2011
1124,1.0,12.0,2.0,0,0.0,JAC,30,0.0,True,3.0,CIN,5,2011
1125,0.0,12.0,0.0,1,1.0,NE,21,0.0,False,4.0,NYJ,5,2011
1126,1.0,13.0,1.0,1,0.0,SD,29,0.0,False,4.0,DEN,5,2011
1127,0.0,15.0,2.0,1,0.0,SEA,36,1.0,False,6.0,NYG,5,2011
1128,0.0,18.0,1.0,1,1.0,PIT,17,1.0,False,1.0,TEN,5,2011
1129,0.0,2.0,0.0,1,0.0,CAR,30,0.0,True,1.0,NO,5,2011
1130,0.0,4.0,1.0,0,0.0,NYJ,21,0.0,True,2.0,NE,5,2011
1131,1.0,20.0,4.0,3,0.0,NYG,36,0.0,True,3.0,SEA,5,2011
1132,0.0,6.0,0.0,1,0.0,DET,13,0.0,False,1.0,CHI,5,2011
1133,0.0,8.0,2.0,0,0.0,SF,3,0.0,False,0.0,TB,5,2011
1134,0.0,6.0,0.0,1,0.0,TEN,17,0.0,True,3.0,PIT,5,2011
1135,0.0,14.0,1.0,0,0.0,CHI,13,1.0,True,3.0,DET,5,2011
1136,0.0,17.0,0.0,1,1.0,OAK,25,1.0,False,3.0,HOU,5,2011
1137,0.0,5.0,0.0,2,0.0,ATL,25,0.0,True,1.0,GB,5,2011
1138,0.0,5.0,1.0,1,0.0,CIN,30,0.0,False,2.0,JAC,5,2011
1139,0.0,5.0,0.0,0,0.0,IND,28,1.0,True,0.0,KC,5,2011
1140,0.0,11.0,1.0,1,1.0,BUF,24,0.0,False,1.0,PHI,5,2011
1141,1.0,23.0,1.0,4,1.0,PHI,24,0.0,True,1.0,BUF,5,2011
1142,0.0,7.0,0.0,0,1.0,KC,28,0.0,False,2.0,IND,5,2011
1143,0.0,8.0,2.0,0,0.0,MIN,10,0.0,False,1.0,ARI,5,2011
1144,1.0,21.0,2.0,2,0.0,TB,3,0.0,True,3.0,SF,5,2011
1145,0.0,7.0,0.0,1,0.0,DEN,29,1.0,True,0.0,SD,5,2011
1146,0.0,6.0,1.0,0,0.0,CHI,10,0.0,False,1.0,MIN,6,2011
1147,0.0,14.0,1.0,0,1.0,NYJ,6,0.0,False,2.0,MIA,6,2011
1148,0.0,2.0,0.0,0,0.0,ATL,17,0.0,False,1.0,CAR,6,2011
1149,0.0,9.0,0.0,3,0.0,CAR,17,0.0,True,2.0,ATL,6,2011
1150,0.0,6.0,1.0,1,0.0,SF,25,0.0,False,2.0,DET,6,2011
1151,1.0,14.0,2.0,1,0.0,IND,17,0.0,True,1.0,CIN,6,2011
1152,1.0,28.0,2.0,2,1.0,MIA,6,0.0,True,4.0,NYJ,6,2011
1153,0.0,13.0,1.0,0,0.0,HOU,14,1.0,True,4.0,BAL,6,2011
1154,0.0,13.0,0.0,2,0.0,BUF,24,1.0,True,3.0,NYG,6,2011
1155,0.0,7.0,2.0,0,0.0,CLE,17,0.0,True,2.0,OAK,6,2011
1156,0.0,0.0,0.0,0,0.0,TB,20,0.0,False,0.0,NO,6,2011
1157,0.0,12.0,2.0,2,0.0,NE,16,0.0,False,3.0,DAL,6,2011
1158,0.0,13.0,1.0,1,0.0,DAL,16,1.0,True,2.0,NE,6,2011
1159,0.0,18.0,2.0,0,1.0,MIN,10,0.0,True,5.0,CHI,6,2011
1160,0.0,6.0,0.0,0,1.0,NYG,24,0.0,False,0.0,BUF,6,2011
1161,0.0,8.0,0.0,0,0.0,JAC,13,0.0,True,5.0,PIT,6,2011
1162,0.0,7.0,0.0,1,0.0,GB,3,0.0,False,1.0,STL,6,2011
1163,0.0,11.0,1.0,0,1.0,OAK,17,0.0,False,2.0,CLE,6,2011
1164,0.0,13.0,1.0,1,1.0,BAL,14,0.0,False,2.0,HOU,6,2011
1165,0.0,15.0,0.0,1,1.0,STL,3,0.0,True,3.0,GB,6,2011
1166,0.0,6.0,0.0,2,0.0,PHI,20,0.0,False,2.0,WAS,6,2011
1167,0.0,6.0,0.0,0,0.0,PIT,13,0.0,False,3.0,JAC,6,2011
1168,0.0,10.0,0.0,4,0.0,WAS,20,0.0,True,2.0,PHI,6,2011
1169,0.0,14.0,1.0,3,1.0,NO,20,0.0,True,0.0,TB,6,2011
1170,0.0,13.0,0.0,0,1.0,CIN,17,1.0,False,0.0,IND,6,2011
1171,0.0,5.0,0.0,0,0.0,DET,25,0.0,True,5.0,SF,6,2011
1172,0.0,11.0,1.0,0,0.0,GB,33,1.0,False,4.0,MIN,7,2011
1173,0.0,11.0,2.0,0,0.0,DEN,18,0.0,False,7.0,MIA,7,2011
1174,0.0,9.0,2.0,1,0.0,WAS,20,0.0,True,3.0,CAR,7,2011
1175,0.0,5.0,1.0,0,0.0,DET,23,0.0,True,3.0,ATL,7,2011
1176,0.0,21.0,1.0,2,1.0,ATL,23,1.0,False,3.0,DET,7,2011
1177,0.0,5.0,0.0,2,0.0,SD,21,0.0,True,1.0,NYJ,7,2011
1178,0.0,6.0,1.0,0,0.0,MIA,18,0.0,True,4.0,DEN,7,2011
1179,0.0,21.0,1.0,0,1.0,JAC,7,1.0,False,4.0,BAL,7,2011
1180,0.0,11.0,1.0,2,0.0,KC,28,1.0,False,0.0,OAK,7,2011
1181,0.0,-3.0,0.0,0,0.0,HOU,41,0.0,False,0.0,TEN,7,2011
1182,1.0,16.0,2.0,1,0.0,IND,7,0.0,True,1.0,NO,7,2011
1183,0.0,8.0,1.0,1,0.0,STL,7,0.0,True,1.0,DAL,7,2011
1184,0.0,11.0,0.0,1,0.0,CLE,3,0.0,False,5.0,SEA,7,2011
1185,0.0,9.0,0.0,4,0.0,TB,24,0.0,True,1.0,CHI,7,2011
1186,0.0,6.0,0.0,2,0.0,CHI,24,0.0,False,2.0,TB,7,2011
1187,0.0,9.0,2.0,0,0.0,DAL,7,0.0,False,2.0,STL,7,2011
1188,0.0,25.0,2.0,1,1.0,SEA,3,1.0,True,3.0,CLE,7,2011
1189,1.0,9.0,0.0,2,0.0,TEN,41,0.0,True,2.0,HOU,7,2011
1190,0.0,5.0,0.0,2,0.0,MIN,33,0.0,True,2.0,GB,7,2011
1191,0.0,4.0,0.0,0,0.0,CAR,20,0.0,False,4.0,WAS,7,2011
1192,0.0,12.0,2.0,1,0.0,BAL,7,0.0,True,3.0,JAC,7,2011
1193,2.0,36.0,0.0,6,1.0,OAK,28,1.0,True,1.0,KC,7,2011
1194,0.0,3.0,0.0,1,0.0,ARI,32,0.0,True,2.0,PIT,7,2011
1195,0.0,11.0,0.0,0,1.0,NO,7,0.0,False,2.0,IND,7,2011
1196,0.0,1.0,0.0,0,0.0,PIT,32,0.0,False,2.0,ARI,7,2011
1197,1.0,12.0,1.0,1,0.0,NYJ,21,0.0,False,2.0,SD,7,2011
1198,0.0,21.0,3.0,0,1.0,CAR,24,1.0,True,3.0,MIN,8,2011
1199,0.0,8.0,0.0,0,1.0,NYG,17,0.0,False,1.0,MIA,8,2011
1200,0.0,14.0,2.0,0,1.0,MIN,24,0.0,False,4.0,CAR,8,2011
1201,2.0,28.0,2.0,1,0.0,DEN,45,1.0,True,7.0,DET,8,2011
1202,1.0,13.0,1.0,1,0.0,SEA,34,0.0,True,4.0,CIN,8,2011
1203,0.0,7.0,1.0,0,0.0,DET,45,1.0,False,2.0,DEN,8,2011
1204,0.0,20.0,0.0,1,0.0,ARI,27,2.0,True,6.0,BAL,8,2011
1205,0.0,14.0,0.0,1,0.0,MIA,17,1.0,True,5.0,NYG,8,2011
1206,1.0,15.0,0.0,2,0.0,IND,10,0.0,True,2.0,TEN,8,2011
1207,1.0,12.0,1.0,0,0.0,STL,21,0.0,False,4.0,NO,8,2011
1208,0.0,7.0,0.0,0,0.0,PHI,7,0.0,False,4.0,DAL,8,2011
1209,0.0,14.0,0.0,1,1.0,PIT,17,0.0,False,5.0,NE,8,2011
1210,0.0,4.0,0.0,2,0.0,CIN,34,0.0,False,1.0,SEA,8,2011
1211,0.0,18.0,0.0,2,0.0,WAS,0,0.0,True,9.0,BUF,8,2011
1212,1.0,16.0,0.0,2,0.0,NO,21,0.0,True,6.0,STL,8,2011
1213,0.0,16.0,0.0,0,1.0,SF,10,1.0,False,1.0,CLE,8,2011
1214,0.0,6.0,0.0,2,0.0,JAC,14,0.0,True,1.0,HOU,8,2011
1215,0.0,11.0,1.0,1,0.0,BUF,0,0.0,False,2.0,WAS,8,2011
1216,0.0,11.0,4.0,0,0.0,HOU,14,0.0,False,2.0,JAC,8,2011
1217,0.0,31.0,3.0,2,1.0,SD,20,2.0,True,3.0,KC,8,2011
1218,0.0,15.0,0.0,1,1.0,DAL,7,0.0,True,4.0,PHI,8,2011
1219,0.0,4.0,0.0,0,0.0,NE,17,0.0,True,3.0,PIT,8,2011
1220,0.0,18.0,1.0,0,1.0,TEN,10,1.0,False,1.0,IND,8,2011
1221,0.0,19.0,1.0,1,1.0,BAL,27,1.0,False,3.0,ARI,8,2011
1222,0.0,11.0,1.0,1,0.0,CLE,10,0.0,True,4.0,SF,8,2011
1223,0.0,21.0,4.0,2,1.0,KC,20,0.0,False,3.0,SD,8,2011
1224,0.0,4.0,0.0,0,0.0,KC,31,0.0,True,5.0,MIA,9,2011
1225,0.0,11.0,1.0,1,0.0,IND,31,1.0,True,2.0,ATL,9,2011
1226,0.0,19.0,1.0,0,2.0,DEN,38,1.0,False,2.0,OAK,9,2011
1227,0.0,4.0,1.0,0,0.0,TEN,24,0.0,True,2.0,CIN,9,2011
1228,0.0,18.0,1.0,2,2.0,BUF,27,0.0,True,0.0,NYJ,9,2011
1229,0.0,5.0,0.0,3,0.0,OAK,38,0.0,True,2.0,DEN,9,2011
1230,0.0,11.0,1.0,1,0.0,PIT,23,1.0,True,1.0,BAL,9,2011
1231,0.0,18.0,3.0,2,0.0,NE,24,1.0,True,2.0,NYG,9,2011
1232,0.0,11.0,2.0,0,0.0,CIN,24,1.0,False,1.0,TEN,9,2011
1233,0.0,14.0,0.0,0,1.0,TB,16,1.0,True,1.0,NO,9,2011
1234,0.0,16.0,0.0,3,1.0,SEA,13,0.0,True,1.0,DAL,9,2011
1235,0.0,10.0,1.0,1,1.0,NYG,24,0.0,False,0.0,NE,9,2011
1236,0.0,5.0,1.0,0,0.0,DAL,13,0.0,False,0.0,SEA,9,2011
1237,0.0,6.0,2.0,1,0.0,PHI,30,0.0,True,1.0,CHI,9,2011
1238,0.0,3.0,0.0,1,0.0,NO,16,0.0,False,0.0,TB,9,2011
1239,0.0,5.0,1.0,0,0.0,BAL,23,0.0,False,3.0,PIT,9,2011
1240,0.0,12.0,0.0,0,1.0,ARI,13,0.0,False,3.0,STL,9,2011
1241,0.0,23.0,0.0,1,2.0,HOU,12,1.0,False,0.0,CLE,9,2011
1242,0.0,11.0,1.0,1,0.0,CLE,12,0.0,True,4.0,HOU,9,2011
1243,2.0,23.0,0.0,3,1.0,SD,45,0.0,True,2.0,GB,9,2011
1244,0.0,6.0,2.0,0,0.0,SF,19,0.0,False,2.0,WAS,9,2011
1245,0.0,-1.0,0.0,0,0.0,MIA,31,0.0,False,0.0,KC,9,2011
1246,1.0,17.0,3.0,0,0.0,CHI,30,1.0,False,0.0,PHI,9,2011
1247,0.0,7.0,2.0,1,0.0,NYJ,27,0.0,False,1.0,BUF,9,2011
1248,1.0,22.0,1.0,1,1.0,ATL,31,1.0,False,1.0,IND,9,2011
1249,0.0,15.0,0.0,1,0.0,STL,13,1.0,True,4.0,ARI,9,2011
1250,0.0,7.0,2.0,1,0.0,WAS,19,0.0,True,1.0,SF,9,2011
1251,0.0,9.0,1.0,0,1.0,GB,45,0.0,False,4.0,SD,9,2011
1252,0.0,13.0,1.0,0,1.0,GB,7,0.0,False,2.0,MIN,10,2011
1253,0.0,12.0,1.0,2,0.0,WAS,9,0.0,True,3.0,MIA,10,2011
1254,0.0,4.0,1.0,1,0.0,TEN,30,0.0,False,1.0,CAR,10,2011
1255,0.0,0.0,0.0,0,0.0,NO,26,0.0,False,0.0,ATL,10,2011
1256,0.0,10.0,1.0,1,0.0,SD,24,0.0,True,6.0,OAK,10,2011
1257,0.0,7.0,0.0,1,0.0,PIT,24,0.0,False,5.0,CIN,10,2011
1258,0.0,3.0,0.0,0,0.0,NE,37,1.0,False,0.0,NYJ,10,2011
1259,0.0,5.0,0.0,0,0.0,KC,17,0.0,True,4.0,DEN,10,2011
1260,0.0,14.0,0.0,0,1.0,SEA,17,1.0,False,1.0,BAL,10,2011
1261,0.0,10.0,0.0,1,0.0,SF,20,1.0,False,2.0,NYG,10,2011
1262,0.0,23.0,3.0,0,1.0,CHI,13,1.0,False,2.0,DET,10,2011
1263,0.0,14.0,1.0,1,1.0,CAR,30,0.0,True,5.0,TEN,10,2011
1264,0.0,3.0,0.0,1,0.0,ATL,26,0.0,True,1.0,NO,10,2011
1265,1.0,18.0,1.0,3,0.0,BUF,7,0.0,True,1.0,DAL,10,2011
1266,1.0,26.0,1.0,2,1.0,NYJ,37,1.0,True,5.0,NE,10,2011
1267,0.0,9.0,0.0,0,1.0,DAL,7,0.0,False,0.0,BUF,10,2011
1268,0.0,8.0,2.0,1,0.0,BAL,17,0.0,True,1.0,SEA,10,2011
1269,2.0,30.0,2.0,4,0.0,DET,13,0.0,True,3.0,CHI,10,2011
1270,0.0,6.0,1.0,0,0.0,HOU,37,1.0,False,1.0,TB,10,2011
1271,0.0,13.0,1.0,0,0.0,CLE,13,1.0,True,2.0,STL,10,2011
1272,0.0,8.0,1.0,1,0.0,STL,13,0.0,False,1.0,CLE,10,2011
1273,0.0,9.0,1.0,3,0.0,TB,37,0.0,True,4.0,HOU,10,2011
1274,0.0,22.0,1.0,1,1.0,MIN,7,1.0,True,3.0,GB,10,2011
1275,0.0,9.0,1.0,1,0.0,MIA,9,0.0,False,2.0,WAS,10,2011
1276,0.0,12.0,1.0,2,0.0,IND,17,0.0,True,5.0,JAC,10,2011
1277,0.0,1.0,0.0,0,0.0,DEN,17,0.0,False,0.0,KC,10,2011
1278,1.0,30.0,2.0,2,1.0,ARI,21,1.0,False,4.0,PHI,10,2011
1279,0.0,4.0,0.0,2,0.0,CIN,24,0.0,True,0.0,PIT,10,2011
1280,0.0,5.0,0.0,1,0.0,JAC,17,0.0,False,2.0,IND,10,2011
1281,0.0,18.0,0.0,2,1.0,PHI,21,1.0,True,2.0,ARI,10,2011
1282,0.0,11.0,0.0,2,1.0,NYG,20,0.0,True,1.0,SF,10,2011
1283,0.0,11.0,1.0,1,1.0,OAK,24,0.0,False,1.0,SD,10,2011
1284,0.0,22.0,3.0,0,1.0,OAK,27,1.0,False,4.0,MIN,11,2011
1285,1.0,15.0,0.0,2,0.0,BUF,8,0.0,True,2.0,MIA,11,2011
1286,0.0,5.0,1.0,2,0.0,DET,35,0.0,False,2.0,CAR,11,2011
1287,0.0,10.0,0.0,1,0.0,TEN,17,1.0,True,1.0,ATL,11,2011
1288,0.0,6.0,0.0,4,0.0,CAR,35,0.0,True,1.0,DET,11,2011
1289,0.0,3.0,0.0,1,0.0,BAL,24,0.0,False,1.0,CIN,11,2011
1290,0.0,26.0,2.0,0,2.0,DEN,13,1.0,False,1.0,NYJ,11,2011
1291,1.0,22.0,1.0,1,1.0,NYJ,13,0.0,True,3.0,DEN,11,2011
1292,0.0,26.0,3.0,3,1.0,CIN,24,1.0,True,2.0,BAL,11,2011
1293,0.0,8.0,0.0,3,0.0,PHI,17,0.0,False,1.0,NYG,11,2011
1294,0.0,15.0,2.0,3,0.0,MIN,27,0.0,True,5.0,OAK,11,2011
1295,0.0,3.0,1.0,0,0.0,ATL,17,0.0,False,0.0,TEN,11,2011
1296,0.0,19.0,1.0,1,1.0,WAS,27,1.0,True,3.0,DAL,11,2011
1297,0.0,25.0,0.0,3,1.0,KC,3,1.0,True,3.0,NE,11,2011
1298,0.0,13.0,3.0,1,0.0,STL,24,0.0,True,5.0,SEA,11,2011
1299,0.0,6.0,1.0,2,0.0,SD,20,0.0,True,0.0,CHI,11,2011
1300,0.0,18.0,1.0,1,1.0,GB,26,1.0,False,2.0,TB,11,2011
1301,0.0,14.0,0.0,2,0.0,SEA,24,1.0,False,4.0,STL,11,2011
1302,0.0,4.0,0.0,0,0.0,JAC,10,0.0,True,1.0,CLE,11,2011
1303,0.0,6.0,0.0,2,0.0,TB,26,0.0,True,2.0,GB,11,2011
1304,0.0,4.0,0.0,0,0.0,DAL,27,0.0,False,4.0,WAS,11,2011
1305,0.0,7.0,0.0,1,0.0,CLE,10,0.0,False,2.0,JAC,11,2011
1306,0.0,33.0,1.0,0,3.0,NE,3,1.0,False,3.0,KC,11,2011
1307,0.0,14.0,1.0,1,0.0,NYG,17,1.0,True,3.0,PHI,11,2011
1308,0.0,6.0,1.0,0,0.0,MIA,8,0.0,False,1.0,BUF,11,2011
1309,0.0,21.0,2.0,1,1.0,SF,7,1.0,False,0.0,ARI,11,2011
1310,0.0,15.0,2.0,3,0.0,ARI,7,0.0,True,2.0,SF,11,2011
1311,0.0,14.0,0.0,1,2.0,CHI,20,0.0,False,0.0,SD,11,2011
1312,0.0,17.0,1.0,0,1.0,ATL,14,1.0,False,2.0,MIN,12,2011
1313,0.0,7.0,1.0,2,0.0,DAL,19,0.0,False,1.0,MIA,12,2011
1314,0.0,12.0,0.0,2,1.0,IND,27,0.0,True,2.0,CAR,12,2011
1315,0.0,13.0,1.0,0,0.0,MIN,14,1.0,True,4.0,ATL,12,2011
1316,0.0,8.0,0.0,0,1.0,GB,27,0.0,False,2.0,DET,12,2011
1317,0.0,4.0,0.0,1,0.0,CLE,20,0.0,True,2.0,CIN,12,2011
1318,0.0,17.0,1.0,0,0.0,BUF,24,2.0,True,3.0,NYJ,12,2011
1319,0.0,4.0,0.0,0,0.0,SD,16,0.0,True,3.0,DEN,12,2011
1320,0.0,27.0,0.0,1,1.0,SF,6,1.0,True,9.0,BAL,12,2011
1321,0.0,10.0,2.0,0,0.0,NO,24,1.0,False,0.0,NYG,12,2011
1322,0.0,10.0,0.0,3,0.0,CHI,20,0.0,True,4.0,OAK,12,2011
1323,0.0,15.0,5.0,1,0.0,TB,17,0.0,True,2.0,TEN,12,2011
1324,0.0,5.0,1.0,1,0.0,NYG,24,0.0,True,1.0,NO,12,2011
1325,0.0,12.0,1.0,0,0.0,MIA,19,1.0,True,4.0,DAL,12,2011
1326,0.0,7.0,0.0,1,0.0,PHI,38,1.0,True,2.0,NE,12,2011
1327,0.0,5.0,0.0,2,0.0,WAS,23,0.0,False,1.0,SEA,12,2011
1328,0.0,6.0,0.0,1,0.0,OAK,20,0.0,False,4.0,CHI,12,2011
1329,1.0,28.0,5.0,2,1.0,TEN,17,0.0,False,1.0,TB,12,2011
1330,0.0,12.0,1.0,3,0.0,KC,13,0.0,True,1.0,PIT,12,2011
1331,0.0,15.0,1.0,2,1.0,ARI,23,0.0,False,3.0,STL,12,2011
1332,0.0,18.0,2.0,0,1.0,CIN,20,1.0,False,2.0,CLE,12,2011
1333,0.0,15.0,0.0,1,1.0,JAC,20,0.0,True,7.0,HOU,12,2011
1334,0.0,7.0,0.0,3,0.0,DET,27,0.0,True,1.0,GB,12,2011
1335,0.0,4.0,0.0,1,0.0,SEA,23,0.0,True,2.0,WAS,12,2011
1336,1.0,10.0,2.0,0,0.0,HOU,20,0.0,False,0.0,JAC,12,2011
1337,0.0,14.0,1.0,1,0.0,PIT,13,1.0,False,1.0,KC,12,2011
1338,0.0,-2.0,0.0,0,0.0,NE,38,0.0,False,1.0,PHI,12,2011
1339,0.0,10.0,1.0,1,1.0,NYJ,24,0.0,False,0.0,BUF,12,2011
1340,0.0,11.0,1.0,0,0.0,CAR,27,1.0,False,3.0,IND,12,2011
1341,0.0,16.0,4.0,0,0.0,STL,23,1.0,True,2.0,ARI,12,2011
1342,0.0,4.0,0.0,0,0.0,BAL,6,0.0,False,0.0,SF,12,2011
1343,0.0,2.0,0.0,0,0.0,DEN,16,0.0,False,1.0,SD,12,2011
1344,0.0,3.0,2.0,0,0.0,DEN,35,0.0,False,2.0,MIN,13,2011
1345,1.0,11.0,0.0,1,0.0,OAK,14,0.0,True,2.0,MIA,13,2011
1346,0.0,1.0,0.0,1,0.0,TB,38,0.0,True,2.0,CAR,13,2011
1347,0.0,20.0,1.0,0,1.0,HOU,10,1.0,False,3.0,ATL,13,2011
1348,0.0,8.0,0.0,0,0.0,MIA,14,1.0,False,1.0,OAK,13,2011
1349,0.0,6.0,0.0,0,0.0,PIT,7,0.0,False,3.0,CIN,13,2011
1350,0.0,19.0,2.0,1,1.0,WAS,34,1.0,True,2.0,NYJ,13,2011
1351,1.0,22.0,3.0,2,0.0,MIN,35,1.0,True,3.0,DEN,13,2011
1352,0.0,17.0,0.0,1,1.0,CLE,24,1.0,True,3.0,BAL,13,2011
1353,0.0,13.0,0.0,1,2.0,GB,38,0.0,False,2.0,NYG,13,2011
1354,0.0,3.0,0.0,0,0.0,NO,17,0.0,False,2.0,DET,13,2011
1355,0.0,3.0,1.0,0,0.0,BUF,23,0.0,True,1.0,TEN,13,2011
1356,0.0,6.0,0.0,1,0.0,DET,17,0.0,True,3.0,NO,13,2011
1357,0.0,8.0,0.0,0,0.0,ARI,13,0.0,False,5.0,DAL,13,2011
1358,0.0,6.0,1.0,1,0.0,IND,24,0.0,True,2.0,NE,13,2011
1359,1.0,17.0,0.0,4,0.0,PHI,14,0.0,True,2.0,SEA,13,2011
1360,0.0,15.0,1.0,0,1.0,BAL,24,1.0,False,1.0,CLE,13,2011
1361,0.0,-1.0,0.0,0,0.0,CAR,38,0.0,False,2.0,TB,13,2011
1362,0.0,16.0,1.0,1,1.0,CIN,7,0.0,True,3.0,PIT,13,2011
1363,0.0,9.0,0.0,0,0.0,SF,0,0.0,False,4.0,STL,13,2011
1364,0.0,7.0,1.0,0,0.0,KC,10,0.0,False,2.0,CHI,13,2011
1365,0.0,13.0,0.0,2,1.0,ATL,10,0.0,True,0.0,HOU,13,2011
1366,1.0,8.0,1.0,1,0.0,NYG,38,0.0,True,1.0,GB,13,2011
1367,0.0,1.0,1.0,0,0.0,NYJ,34,0.0,False,0.0,WAS,13,2011
1368,0.0,3.0,0.0,0,0.0,SD,38,1.0,False,0.0,JAC,13,2011
1369,0.0,28.0,0.0,3,1.0,CHI,10,1.0,True,7.0,KC,13,2011
1370,0.0,4.0,0.0,0,0.0,SEA,14,0.0,False,3.0,PHI,13,2011
1371,0.0,13.0,0.0,0,1.0,TEN,23,1.0,False,1.0,BUF,13,2011
1372,0.0,13.0,0.0,0,1.0,NE,24,1.0,False,1.0,IND,13,2011
1373,0.0,20.0,0.0,0,1.0,DAL,13,1.0,True,5.0,ARI,13,2011
1374,0.0,13.0,1.0,1,0.0,STL,0,0.0,True,4.0,SF,13,2011
1375,0.0,7.0,0.0,1,1.0,JAC,38,0.0,True,2.0,SD,13,2011
1376,0.0,20.0,2.0,0,1.0,DET,28,1.0,False,5.0,MIN,14,2011
